s_m_mod,delta_deg_next,v_mps_next,u_throttle,P_elec_W,delta_deg_curr
0.0,0.325038053920049,12.467662058242041,0.5,256.724941495661,0.0
2.4999999975,0.3900456647040587,12.436077421372445,0.5032337941757958,259.0788350921297,0.325038053920049
4.993379345914442,0.4066445011224569,12.4052301866833,0.5063922578627554,261.37963621462205,0.3900456647040587
7.480067314056072,0.413220597405417,12.375104707614124,0.5094769813316701,263.62825897160843,0.4066445011224569
9.960194203699388,0.414535816662009,12.345685593635254,0.5124895292385876,265.82562193709606,0.413220597405417
12.43390590597589,0.4176984405962469,12.316957709883482,0.5154314406364746,267.9726463303023,0.414535816662009
14.901333879528938,0.4208596968206504,12.288906176564282,0.5183042290116517,270.0702543407827,0.4176984405962469
17.362611105949846,0.4236375435271288,12.261516368134428,0.5211093823435717,272.1193675901523,0.4208596968206504
19.817869351946534,0.4241931128684244,12.234773912278378,0.5238483631865571,274.12090572197076,0.4236375435271288
22.26725301208956,0.42605633878504895,12.208664688691272,0.5265226087721622,276.0757851117839,0.4241931128684244
24.71087847359702,0.4277793090141769,12.183174827680947,0.5291335311308728,277.9849176897265,0.42605633878504895
27.14887293858424,0.42906625972121587,12.158290708600891,0.5316825172319053,279.84920986848033,0.4277793090141769
29.581362735456842,0.4293236498626237,12.133998958125595,0.5341709291399109,281.6695615697655,0.42906625972121587
32.008479947511105,0.4299055082745663,12.110286448379316,0.5366001041874405,283.44686534290554,0.4293236498626237
34.43033824911563,0.43013847299939173,12.087140294928812,0.5389713551620684,285.1820055693558,0.4299055082745663
36.84706005896934,0.43018506594435685,12.06454785465017,0.5412859705071188,286.8758577474279,0.43013847299939173
39.25876234084034,0.42989757117697347,12.04249672347943,0.543545214534983,288.52928785175436,0.43018506594435685
41.665563037106125,0.4291323928507644,12.02097473405626,0.5457503276520571,290.1431517623542,0.42989757117697347
44.06758093314466,0.42897935718552255,11.999969953269593,0.547902526594374,291.718294758452,0.4291323928507644
46.4649126552264,0.4278348452178801,11.979470679713652,0.5500030046730406,293.2555510724804,0.42897935718552255
48.857686165275005,0.4260924689017133,11.959465441062465,0.5520529320286348,294.75574349996697,0.4278348452178801
51.24601668937765,0.423839515514488,11.939942991370575,0.5540534558937535,296.21968306126143,0.4260924689017133
53.63001857934687,0.42338892483704293,11.92089230830729,0.5560057008629424,297.64816871129875,0.423839515514488
56.00975139437152,0.42101367008179413,11.90230259033142,0.5579107691692711,299.041987093825,0.42338892483704293
58.38536731408112,0.4178848053695365,11.884163253813199,0.559769740966858,300.4019123367339,0.42101367008179413
60.75697695062696,0.41725903242708495,11.866463930109628,0.5615836746186801,301.72870588536466,0.4178848053695365
63.12460927227648,0.4141248444516688,11.84919446259928,0.5633536069890372,303.02311637081243,0.41725903242708495
65.48843716291003,0.41014851702291244,11.832344903682195,0.5650805537400719,304.28587951048604,0.4141248444516688
67.84856722721642,0.4056791959445972,11.815905511750248,0.5667655096317805,305.5177180383258,0.41014851702291244
70.20510469641481,0.4047853317289342,11.799866748133079,0.5684094488249751,306.71934166225867,0.4056791959445972
72.55803052972853,0.4006247732298782,11.784219274024352,0.5700133251866921,307.89144704662675,0.4047853317289342
74.90755256651573,0.3955207428448727,11.768953947392909,0.5715780725975648,309.0347178174734,0.4006247732298782
77.2537716630277,0.39449993676787165,11.754061819883054,0.5731046052607092,310.1498245887092,0.3955207428448727
79.59663328361901,0.3897519003484084,11.73953413370801,0.5745938180116946,311.23742500731686,0.39449993676787165
81.93637074846433,0.3840050399828246,11.725362318540315,0.5760465866291989,312.29816381587295,0.3897519003484084
84.27308012391931,0.3828556679097078,11.711537988402707,0.5774637681459686,313.33267293078455,0.3840050399828246
86.60667097873483,0.37759397287759167,11.698052938562844,0.5788462011597293,314.34157153475013,0.3828556679097078
88.9374024499366,0.3712941263001153,11.684899142434956,0.5801947061437156,315.32546618205447,0.37759397287759167
91.2653655501779,0.37003415698462006,11.67206874849136,0.5815100857565044,316.28495091540657,0.3712941263001153
93.5904344799945,0.36433776862264877,11.65955407718656,0.5827931251508639,317.22060739312235,0.37003415698462006
95.91289367400101,0.3575757901856001,11.64734761789645,0.5840445922813441,318.1330050255362,0.36433776862264877
98.23282888618185,0.3562233944981904,11.635442025875022,0.5852652382103549,319.02270111961025,0.3575757901856001
100.55008026426347,0.3501701437774718,11.623830119230727,0.5864557974124978,319.8902410307825,0.3562233944981904
102.86495629525122,0.34303442919165134,11.612504875924554,0.5876169880769273,320.73615832116604,0.3501701437774718
105.17753734271314,0.33555715105806394,11.601459430791683,0.5887495124075446,321.56097492328087,0.34303442919165134
107.48790141264067,0.33406169543134645,11.590687072588466,0.5898540569208317,322.3652013085581,0.33555715105806394
109.79584450335874,0.3276039800311806,11.580181241066303,0.5909312927411534,323.1493366599159,0.33406169543134645
112.1017057892904,0.3200611941367745,11.569935524073898,0.5919818758933697,323.91386904776215,0.3276039800311806
114.4055581028892,0.31855263695789326,11.559943654689224,0.5930064475926102,324.65927560882733,0.3200611941367745
116.70716926436245,0.3119221658661517,11.550199508382393,0.5940056345310776,325.38602272727877,0.31855263695789326
119.00689713425457,0.30420408297844814,11.540697100210574,0.5949800491617607,326.09456621761484,0.3119221658661517
121.30480914293149,0.30266046640090744,11.531430582045907,0.5959302899789426,326.78535150887234,0.30420408297844814
123.60064775588594,0.29590996611364256,11.522394239837352,0.5968569417954093,327.45881382972794,0.30266046640090744
125.89478694815713,0.2880808720514041,11.513582490907234,0.5977605760162648,328.1153783941004,0.29590996611364256
128.18728888516327,0.2865150532389564,11.50498988128321,0.5986417509092765,328.7554605869016,0.2880808720514041
130.47787369827847,0.2796973679145979,11.496611083066275,0.599501011871679,329.379466149613,0.2865150532389564
132.76692885208274,0.27181458604139364,11.488440891835344,0.6003388916933725,329.98779136538866,0.2796973679145979
135.0545114462354,0.2702380296667528,11.480474224088862,0.6011559108164656,330.58082324342246,0.27181458604139364
137.34032230873402,0.26339867408180423,11.472706114723863,0.6019525775911138,331.1589397023324,0.2702380296667528
139.624759807668,0.25551101390112346,11.465131714552756,0.6027293885276137,331.7225097523429,0.26339867408180423
141.90787622391218,0.2539334818649873,11.457746287858132,0.6034868285447244,332.27189367606815,0.25551101390112346
144.18935602303137,0.2471106449541343,11.450545209985776,0.6042253712141867,332.8074432077181,0.2539334818649873
146.46960601535318,0.2392585801282692,11.443523964976018,0.6049454790014224,333.3295017105655,0.2471106449541343
148.74867394522303,0.2376881671630962,11.436678143233523,0.6056476035023982,333.83840435253416,0.2392585801282692
151.02623068917038,0.23091299266763962,11.430003439235557,0.6063321856766477,334.3344782797797,0.2376881671630962
153.3026892277719,0.22312907201854304,11.423495649278715,0.6069996560764442,334.8180427881524,0.23091299266763962
155.57809307447567,0.2215722878887237,11.417150669264059,0.6076504350721285,335.2894094924426,0.22312907201854304
157.85210206571517,0.21486931295227132,11.41096449252059,0.6082849330735941,335.74888249332304,0.2215722878887237
160.12513331434627,0.20717872451598765,11.404933207666906,0.608903550747941,336.1967585419151,0.21486931295227132
162.39722642121816,0.20564060682873092,11.399052996510889,0.6095066792333095,336.63332720191386,0.20717872451598765
164.66803246913227,0.1990283030186071,11.393320131987231,0.6100947003489111,337.0588710092194,0.20564060682873092
166.93797092666932,0.19144953188199754,11.387730976132566,0.6106679868012769,337.47366562902886,0.1990283030186071
169.20707780387008,0.18993377765467562,11.38228197809795,0.6112269023867434,337.8779800103528,0.19144953188199754
171.47499743218955,0.1834251482576601,11.376969672198417,0.611771802190205,338.27207653792885,0.18993377765467562
173.7421501336741,0.17597067964820876,11.371790675999303,0.6123030327801583,338.6562111815083,0.1834251482576601
176.00856864532986,0.1744797859263185,11.366741688439019,0.6128209324000696,339.03063364250204,0.17597067964820876
178.2738922571424,0.16808298274399344,11.361819487987912,0.6133258311560981,339.39558749797646,0.1744797859263185
180.5385409179085,0.16076001254331063,11.35702093084287,0.6138180512012088,339.7513103419935,0.16808298274399344
182.80254439948928,0.15929541850317405,11.35234294915728,0.6142979069157131,340.0980339242976,0.16076001254331063
185.06553837028335,0.15301435034176003,11.347782549305943,0.6147657050842721,340.43598428635363,0.15929541850317405
187.3279414470158,0.1458254751231381,11.34333681018456,0.6152217450694056,340.7653818947451,0.15301435034176003
189.58978073004985,0.1443877000794137,11.339002881543317,0.615666318981544,341.08644177194515,0.1458254751231381
191.85068940652795,0.13822261316675238,11.334777982354206,0.6160997118456683,341.3993736244777,0.1443877000794137
