Id	latitude	longitude	altitude (m)	distance (km)
2470	25.48723364	51.45709244	13.5	2.470
2471	25.48723546	51.4570827	13.5	2.471
2472	25.48723728	51.45707296	13.4	2.472
2473	25.4872391	51.45706322	13.4	2.473
2474	25.48724092	51.45705348	13.4	2.474
2475	25.48724274	51.45704373	13.3	2.475
2476	25.48724456	51.45703399	13.3	2.476
2477	25.48724638	51.45702425	13.3	2.477
2478	25.48724819	51.45701451	13.2	2.478
2479	25.48725001	51.45700477	13.2	2.479
2480	25.48725185	51.45699503	13.2	2.480
2481	25.48725368	51.45698529	13.1	2.481
2482	25.48725552	51.45697555	13.1	2.482
2483	25.48725735	51.45696582	13.1	2.483
2484	25.4872592	51.45695608	13.0	2.484
2485	25.48726107	51.45694635	13.0	2.485
2486	25.48726293	51.45693662	13.0	2.486
2487	25.4872648	51.45692689	12.9	2.487
2488	25.48726666	51.45691716	12.9	2.488
2489	25.48726853	51.45690743	12.9	2.489
2490	25.48727039	51.4568977	12.9	2.490
2491	25.48727226	51.45688797	12.8	2.491
2492	25.48727413	51.45687824	12.8	2.492
2493	25.487276	51.45686851	12.8	2.493
2494	25.48727787	51.45685878	12.8	2.494
2495	25.48727974	51.45684905	12.7	2.495
2496	25.48728162	51.45683932	12.7	2.496
2497	25.48728349	51.45682959	12.7	2.497
2498	25.48728535	51.45681986	12.7	2.498
2499	25.48728721	51.45681013	12.6	2.499
2500	25.48728907	51.4568004	12.6	2.500
2501	25.48729093	51.45679066	12.6	2.501
2502	25.48729281	51.45678094	12.6	2.502
2503	25.4872947	51.45677121	12.5	2.503
2504	25.48729658	51.45676148	12.5	2.504
2505	25.48729847	51.45675176	12.5	2.505
2506	25.48730035	51.45674203	12.5	2.506
2507	25.48730217	51.45673229	12.5	2.507
2508	25.487304	51.45672255	12.4	2.508
2509	25.48730583	51.45671281	12.4	2.509
2510	25.48730766	51.45670307	12.4	2.510
2511	25.48730949	51.45669333	12.4	2.511
2512	25.48731133	51.4566836	12.4	2.512
2513	25.48731318	51.45667386	12.4	2.513
2514	25.48731502	51.45666413	12.4	2.514
2515	25.48731686	51.45665439	12.4	2.515
2516	25.48731869	51.45664465	12.4	2.516
2517	25.48732052	51.45663491	12.4	2.517
2518	25.48732234	51.45662517	12.4	2.518
2519	25.48732417	51.45661543	12.4	2.519
2520	25.487326	51.45660569	12.5	2.520
2521	25.48732784	51.45659595	12.5	2.521
2522	25.48732967	51.45658622	12.5	2.522
2523	25.4873315	51.45657648	12.5	2.523
2524	25.48733332	51.45656674	12.5	2.524
2525	25.4873351	51.45655699	12.6	2.525
2526	25.48733689	51.45654724	12.6	2.526
2527	25.48733867	51.45653749	12.6	2.527
2528	25.48734046	51.45652774	12.6	2.528
2529	25.48734226	51.45651799	12.7	2.529
2530	25.48734406	51.45650825	12.7	2.530
2531	25.48734587	51.4564985	12.7	2.531
2532	25.48734767	51.45648876	12.7	2.532
2533	25.48734946	51.45647901	12.8	2.533
2534	25.48735122	51.45646926	12.8	2.534
2535	25.48735299	51.4564595	12.8	2.535
2536	25.48735475	51.45644975	12.9	2.536
2537	25.48735651	51.45644	12.9	2.537
2538	25.48735826	51.45643024	12.9	2.538
2539	25.48736002	51.45642048	12.9	2.539
2540	25.48736177	51.45641073	13.0	2.540
2541	25.48736353	51.45640097	13.0	2.541
2542	25.48736524	51.45639121	13.0	2.542
2543	25.48736693	51.45638144	13.0	2.543
2544	25.48736863	51.45637167	13.0	2.544
2545	25.48737032	51.4563619	13.0	2.545
2546	25.48737199	51.45635213	13.0	2.546
2547	25.48737363	51.45634235	13.0	2.547
2548	25.48737526	51.45633256	13.0	2.548
2549	25.48737689	51.45632278	13.0	2.549
2550	25.48737852	51.456313	13.0	2.550
2551	25.48738008	51.4563032	13.0	2.551
2552	25.48738163	51.45629341	12.9	2.552
2553	25.48738319	51.45628361	12.9	2.553
2554	25.48738474	51.45627381	12.9	2.554
2555	25.48738623	51.456264	12.9	2.555
2556	25.48738769	51.45625419	12.9	2.556
2557	25.48738915	51.45624438	12.9	2.557
2558	25.48739061	51.45623456	12.9	2.558
2559	25.48739196	51.45622473	12.9	2.559
2560	25.48739326	51.45621489	12.8	2.560
2561	25.48739455	51.45620504	12.8	2.561
2562	25.48739584	51.4561952	12.8	2.562
2563	25.48739701	51.45618534	12.8	2.563
2564	25.48739808	51.45617546	12.8	2.564
2565	25.48739915	51.45616559	12.8	2.565
2566	25.48740022	51.45615571	12.7	2.566
2567	25.48740118	51.45614582	12.7	2.567
2568	25.48740204	51.45613592	12.7	2.568
2569	25.4874029	51.45612602	12.7	2.569
2570	25.48740377	51.45611612	12.7	2.570
2571	25.48740444	51.45610621	12.6	2.571
2572	25.48740495	51.45609628	12.6	2.572
2573	25.48740547	51.45608635	12.6	2.573
2574	25.48740598	51.45607642	12.5	2.574
2575	25.48740632	51.45606648	12.5	2.575
2576	25.48740656	51.45605654	12.5	2.576
2577	25.48740679	51.4560466	12.4	2.577
2578	25.48740703	51.45603666	12.4	2.578
2579	25.48740701	51.45602671	12.4	2.579
2580	25.48740695	51.45601677	12.3	2.580
2581	25.48740688	51.45600682	12.3	2.581
2582	25.48740678	51.45599688	12.3	2.582
2583	25.48740628	51.45598695	12.2	2.583
2584	25.48740579	51.45597702	12.2	2.584
2585	25.48740529	51.45596709	12.1	2.585
2586	25.48740465	51.45595717	12.1	2.586
2587	25.48740377	51.45594727	12.1	2.587
2588	25.48740288	51.45593737	12.0	2.588
2589	25.487402	51.45592747	12.0	2.589
2590	25.48740077	51.45591762	11.9	2.590
2591	25.48739944	51.45590779	11.9	2.591
2592	25.48739811	51.45589795	11.9	2.592
2593	25.48739665	51.45588814	11.8	2.593
2594	25.48739476	51.45587841	11.8	2.594
2595	25.48739288	51.45586869	11.7	2.595
2596	25.487391	51.45585896	11.7	2.596
2597	25.48738883	51.45584931	11.7	2.597
2598	25.48738656	51.45583968	11.6	2.598
2599	25.48738428	51.45583006	11.6	2.599
2600	25.48738187	51.45582048	11.5	2.600
2601	25.48737907	51.45581102	11.5	2.601
2602	25.48737628	51.45580157	11.5	2.602
2603	25.48737348	51.45579211	11.5	2.603
2604	25.48737025	51.45578283	11.4	2.604
2605	25.48736694	51.45577357	11.4	2.605
2606	25.48736363	51.45576432	11.4	2.606
2607	25.48736008	51.45575518	11.4	2.607
2608	25.48735623	51.45574618	11.3	2.608
2609	25.48735239	51.45573719	11.3	2.609
2610	25.4873485	51.45572821	11.3	2.610
2611	25.48734418	51.45571948	11.3	2.611
2612	25.48733987	51.45571074	11.2	2.612
2613	25.48733555	51.45570201	11.2	2.613
2614	25.48733091	51.45569348	11.2	2.614
2615	25.48732618	51.45568501	11.2	2.615
2616	25.48732145	51.45567653	11.2	2.616
2617	25.48731655	51.45566819	11.1	2.617
2618	25.48731138	51.45566003	11.1	2.618
2619	25.48730622	51.45565187	11.1	2.619
2620	25.48730102	51.45564374	11.1	2.620
2621	25.48729547	51.4556359	11.1	2.621
2622	25.48728992	51.45562806	11.1	2.622
2623	25.48728437	51.45562022	11.1	2.623
2624	25.48727854	51.45561263	11.0	2.624
2625	25.48727262	51.45560512	11.0	2.625
2626	25.48726671	51.4555976	11.0	2.626
2627	25.48726063	51.45559026	11.0	2.627
2628	25.48725433	51.45558313	11.0	2.628
2629	25.48724803	51.45557601	11.0	2.629
2630	25.48724171	51.45556891	11.0	2.630
2631	25.48723519	51.45556203	11.0	2.631
2632	25.48722866	51.45555516	11.0	2.632
2633	25.48722214	51.45554829	11.0	2.633
2634	25.48721539	51.45554168	11.0	2.634
2635	25.48720855	51.4555352	11.0	2.635
2636	25.48720171	51.45552871	11.1	2.636
2637	25.48719479	51.45552233	11.1	2.637
2638	25.48718769	51.45551618	11.1	2.638
2639	25.4871806	51.45551003	11.1	2.639
2640	25.4871735	51.45550388	11.2	2.640
2641	25.48716622	51.45549801	11.2	2.641
2642	25.48715892	51.45549216	11.2	2.642
2643	25.48715162	51.4554863	11.3	2.643
2644	25.48714422	51.45548062	11.3	2.644
2645	25.48713672	51.45547508	11.3	2.645
2646	25.48712922	51.45546954	11.3	2.646
2647	25.4871217	51.45546404	11.4	2.647
2648	25.487114	51.45545885	11.4	2.648
2649	25.48710631	51.45545365	11.4	2.649
2650	25.48709861	51.45544846	11.4	2.650
2651	25.48709082	51.45544343	11.5	2.651
2652	25.48708298	51.4554385	11.5	2.652
2653	25.48707514	51.45543357	11.5	2.653
2654	25.48706729	51.45542865	11.6	2.654
2655	25.48705942	51.45542379	11.6	2.655
2656	25.48705155	51.45541892	11.6	2.656
2657	25.48704368	51.45541406	11.6	2.657
2658	25.48703576	51.45540928	11.7	2.658
2659	25.48702782	51.45540454	11.7	2.659
2660	25.48701989	51.45539979	11.7	2.660
2661	25.48701195	51.45539506	11.8	2.661
2662	25.487004	51.45539036	11.8	2.662
2663	25.48699604	51.45538566	11.8	2.663
2664	25.48698809	51.45538096	11.8	2.664
2665	25.4869801	51.45537633	11.9	2.665
2666	25.48697209	51.45537174	11.9	2.666
2667	25.48696408	51.45536716	11.9	2.667
2668	25.48695607	51.45536257	12.0	2.668
2669	25.48694804	51.45535802	12.0	2.669
2670	25.48694002	51.45535347	12.1	2.670
2671	25.48693199	51.45534891	12.1	2.671
2672	25.48692396	51.45534436	12.1	2.672
2673	25.48691593	51.45533982	12.2	2.673
2674	25.4869079	51.45533528	12.3	2.674
2675	25.48689987	51.45533073	12.3	2.675
2676	25.48689183	51.45532621	12.4	2.676
2677	25.48688378	51.45532171	12.4	2.677
2678	25.48687574	51.45531721	12.5	2.678
2679	25.48686769	51.45531271	12.6	2.679
2680	25.48685964	51.4553082	12.6	2.680
2681	25.4868516	51.45530368	12.7	2.681
2682	25.48684356	51.45529916	12.7	2.682
2683	25.48683552	51.45529464	12.8	2.683
2684	25.48682748	51.45529011	12.8	2.684
2685	25.48681944	51.45528558	12.9	2.685
2686	25.48681141	51.45528106	13.0	2.686
2687	25.48680337	51.45527653	13.0	2.687
2688	25.48679531	51.45527205	13.1	2.688
2689	25.48678725	51.45526757	13.1	2.689
2690	25.48677919	51.45526309	13.1	2.690
2691	25.48677113	51.45525861	13.2	2.691
2692	25.48676308	51.45525411	13.2	2.692
2693	25.48675503	51.45524961	13.3	2.693
2694	25.48674698	51.45524512	13.3	2.694
2695	25.48673892	51.45524063	13.3	2.695
2696	25.48673086	51.45523616	13.4	2.696
2697	25.4867228	51.45523169	13.4	2.697
2698	25.48671473	51.45522722	13.5	2.698
2699	25.48670667	51.45522275	13.5	2.699
2700	25.48669861	51.45521827	13.6	2.700
2701	25.48669055	51.45521379	13.6	2.701
2702	25.48668249	51.45520931	13.6	2.702
2703	25.48667443	51.45520484	13.7	2.703
2704	25.48666636	51.45520037	13.7	2.704
2705	25.4866583	51.4551959	13.7	2.705
2706	25.48665023	51.45519144	13.7	2.706
2707	25.48664217	51.45518697	13.7	2.707
2708	25.48663411	51.45518249	13.7	2.708
2709	25.48662605	51.45517802	13.6	2.709
2710	25.48661799	51.45517354	13.6	2.710
2711	25.48660992	51.45516907	13.6	2.711
2712	25.48660184	51.45516463	13.6	2.712
2713	25.48659377	51.45516019	13.6	2.713
2714	25.48658569	51.45515574	13.6	2.714
2715	25.48657762	51.4551513	13.5	2.715
2716	25.48656954	51.45514685	13.5	2.716
2717	25.48656147	51.45514239	13.5	2.717
2718	25.4865534	51.45513794	13.5	2.718
2719	25.48654533	51.45513349	13.5	2.719
2720	25.48653727	51.45512902	13.5	2.720
2721	25.4865292	51.45512455	13.4	2.721
2722	25.48652114	51.45512008	13.4	2.722
2723	25.48651307	51.45511561	13.4	2.723
2724	25.48650502	51.45511112	13.4	2.724
2725	25.48649697	51.45510662	13.4	2.725
2726	25.48648892	51.45510213	13.4	2.726
2727	25.48648086	51.45509763	13.4	2.727
2728	25.48647281	51.45509314	13.3	2.728
2729	25.48646476	51.45508864	13.3	2.729
2730	25.48645671	51.45508415	13.3	2.730
2731	25.48644866	51.45507965	13.3	2.731
2732	25.4864406	51.45507515	13.3	2.732
2733	25.48643255	51.45507066	13.3	2.733
2734	25.4864245	51.45506616	13.2	2.734
2735	25.48641645	51.45506166	13.2	2.735
2736	25.4864084	51.45505716	13.2	2.736
2737	25.48640035	51.45505265	13.2	2.737
2738	25.48639231	51.45504815	13.2	2.738
2739	25.48638426	51.45504364	13.2	2.739
2740	25.48637622	51.45503912	13.2	2.740
2741	25.48636818	51.4550346	13.2	2.741
2742	25.48636014	51.45503007	13.2	2.742
2743	25.4863521	51.45502555	13.2	2.743
2744	25.48634407	51.45502101	13.2	2.744
2745	25.48633605	51.45501645	13.2	2.745
2746	25.48632802	51.45501189	13.3	2.746
2747	25.48632	51.45500734	13.3	2.747
2748	25.48631198	51.45500278	13.3	2.748
2749	25.48630394	51.45499825	13.3	2.749
2750	25.48629591	51.45499372	13.3	2.750
2751	25.48628787	51.45498918	13.3	2.751
2752	25.48627984	51.45498465	13.3	2.752
2753	25.48627181	51.4549801	13.3	2.753
2754	25.48626379	51.45497555	13.3	2.754
2755	25.48625576	51.45497099	13.3	2.755
2756	25.48624773	51.45496644	13.3	2.756
2757	25.4862397	51.4549619	13.3	2.757
2758	25.48623167	51.45495737	13.3	2.758
2759	25.48622363	51.45495284	13.3	2.759
2760	25.48621559	51.45494831	13.3	2.760
2761	25.48620756	51.45494378	13.2	2.761
2762	25.48619953	51.45493924	13.2	2.762
2763	25.4861915	51.4549347	13.2	2.763
2764	25.48618347	51.45493016	13.2	2.764
2765	25.48617544	51.45492562	13.2	2.765
2766	25.48616741	51.45492106	13.2	2.766
2767	25.48615939	51.4549165	13.2	2.767
2768	25.48615137	51.45491194	13.2	2.768
2769	25.48614334	51.45490739	13.2	2.769
2770	25.48613531	51.45490284	13.2	2.770
2771	25.48612729	51.45489829	13.2	2.771
2772	25.48611926	51.45489375	13.2	2.772
2773	25.48611123	51.4548892	13.2	2.773
2774	25.4861032	51.45488465	13.2	2.774
2775	25.48609518	51.45488008	13.2	2.775
2776	25.48608716	51.45487551	13.2	2.776
2777	25.48607915	51.45487095	13.2	2.777
2778	25.48607113	51.45486638	13.2	2.778
2779	25.48606311	51.45486181	13.2	2.779
2780	25.48605509	51.45485723	13.2	2.780
2781	25.48604708	51.45485266	13.2	2.781
2782	25.48603906	51.45484809	13.2	2.782
2783	25.48603105	51.45484351	13.2	2.783
2784	25.48602304	51.45483892	13.2	2.784
2785	25.48601503	51.45483433	13.2	2.785
2786	25.48600703	51.45482974	13.1	2.786
2787	25.48599902	51.45482515	13.1	2.787
2788	25.48599101	51.45482056	13.1	2.788
2789	25.485983	51.45481598	13.1	2.789
2790	25.48597499	51.45481139	13.1	2.790
2791	25.48596698	51.4548068	13.1	2.791
2792	25.48595897	51.45480221	13.1	2.792
2793	25.48595096	51.45479763	13.1	2.793
2794	25.48594295	51.45479304	13.1	2.794
2795	25.48593494	51.45478845	13.1	2.795
2796	25.48592693	51.45478386	13.1	2.796
2797	25.48591892	51.45477929	13.1	2.797
2798	25.4859109	51.45477472	13.1	2.798
2799	25.48590289	51.45477014	13.1	2.799
2800	25.48589487	51.45476557	13.1	2.800
2801	25.48588686	51.45476099	13.1	2.801
2802	25.48587884	51.45475642	13.1	2.802
2803	25.48587083	51.45475184	13.1	2.803
2804	25.48586281	51.45474726	13.1	2.804
2805	25.4858548	51.45474268	13.1	2.805
2806	25.48584678	51.45473812	13.1	2.806
2807	25.48583876	51.45473356	13.0	2.807
2808	25.48583073	51.454729	13.0	2.808
2809	25.48582271	51.45472444	13.0	2.809
2810	25.48581469	51.45471989	13.0	2.810
2811	25.48580665	51.45471536	13.0	2.811
2812	25.48579862	51.45471082	13.0	2.812
2813	25.48579059	51.45470628	13.0	2.813
2814	25.48578255	51.45470175	13.0	2.814
2815	25.48577452	51.45469722	13.0	2.815
2816	25.48576648	51.45469269	13.0	2.816
2817	25.48575844	51.45468817	13.0	2.817
2818	25.4857504	51.45468364	13.0	2.818
2819	25.48574236	51.45467911	13.0	2.819
2820	25.48573432	51.4546746	13.0	2.820
2821	25.48572628	51.45467009	13.0	2.821
2822	25.48571823	51.45466557	13.0	2.822
2823	25.48571019	51.45466106	13.0	2.823
2824	25.48570214	51.45465655	13.0	2.824
2825	25.48569409	51.45465205	13.0	2.825
2826	25.48568604	51.45464755	13.0	2.826
2827	25.48567799	51.45464305	13.0	2.827
2828	25.48566994	51.45463855	13.0	2.828
2829	25.4856619	51.45463404	13.0	2.829
2830	25.48565385	51.45462953	13.0	2.830
2831	25.48564581	51.45462502	13.0	2.831
2832	25.48563776	51.45462051	13.0	2.832
2833	25.48562972	51.454616	13.0	2.833
2834	25.48562166	51.45461151	13.0	2.834
2835	25.48561361	51.45460701	13.0	2.835
2836	25.48560556	51.45460252	13.0	2.836
2837	25.48559751	51.45459802	13.0	2.837
2838	25.48558945	51.45459353	13.0	2.838
2839	25.4855814	51.45458904	13.0	2.839
2840	25.48557335	51.45458455	13.0	2.840
2841	25.48556529	51.45458005	13.0	2.841
2842	25.48555724	51.45457556	13.0	2.842
2843	25.48554918	51.45457108	13.0	2.843
2844	25.48554112	51.4545666	13.0	2.844
2845	25.48553306	51.45456213	13.0	2.845
2846	25.485525	51.45455765	13.0	2.846
2847	25.48551694	51.45455318	13.0	2.847
2848	25.48550887	51.45454872	13.0	2.848
2849	25.4855008	51.45454426	13.1	2.849
2850	25.48549273	51.4545398	13.1	2.850
2851	25.48548466	51.45453534	13.1	2.851
2852	25.48547659	51.45453088	13.1	2.852
2853	25.48546853	51.45452642	13.1	2.853
2854	25.48546046	51.45452195	13.2	2.854
2855	25.48545239	51.45451749	13.2	2.855
2856	25.48544433	51.45451303	13.2	2.856
2857	25.48543625	51.45450858	13.2	2.857
2858	25.48542818	51.45450413	13.3	2.858
2859	25.48542011	51.45449968	13.3	2.859
2860	25.48541203	51.45449523	13.3	2.860
2861	25.48540396	51.45449079	13.4	2.861
2862	25.48539589	51.45448633	13.4	2.862
2863	25.48538782	51.45448188	13.4	2.863
2864	25.48537974	51.45447743	13.5	2.864
2865	25.48537167	51.45447297	13.5	2.865
2866	25.4853636	51.45446851	13.6	2.866
2867	25.48535554	51.45446405	13.6	2.867
2868	25.48534747	51.45445958	13.7	2.868
2869	25.48533941	51.45445511	13.7	2.869
2870	25.48533134	51.45445064	13.8	2.870
2871	25.48532327	51.4544462	13.8	2.871
2872	25.48531519	51.45444177	13.9	2.872
2873	25.48530711	51.45443734	13.9	2.873
2874	25.48529902	51.45443291	14.0	2.874
2875	25.48529094	51.45442848	14.1	2.875
2876	25.48528288	51.45442401	14.1	2.876
2877	25.48527481	51.45441954	14.1	2.877
2878	25.48526675	51.45441507	14.2	2.878
2879	25.48525869	51.45441059	14.2	2.879
2880	25.48525063	51.45440612	14.3	2.880
2881	25.48524256	51.45440167	14.3	2.881
2882	25.48523449	51.45439721	14.3	2.882
2883	25.48522641	51.45439276	14.3	2.883
2884	25.48521834	51.4543883	14.4	2.884
2885	25.48521028	51.45438384	14.4	2.885
2886	25.48520222	51.45437935	14.4	2.886
2887	25.48519416	51.45437487	14.4	2.887
2888	25.48518611	51.45437038	14.4	2.888
2889	25.48517805	51.4543659	14.5	2.889
2890	25.48517	51.45436141	14.5	2.890
2891	25.48516194	51.45435691	14.5	2.891
2892	25.48515389	51.45435241	14.5	2.892
2893	25.48514584	51.45434792	14.5	2.893
2894	25.48513779	51.45434342	14.5	2.894
2895	25.48512974	51.45433892	14.6	2.895
2896	25.48512169	51.45433442	14.6	2.896
2897	25.48511364	51.45432992	14.6	2.897
2898	25.48510559	51.45432542	14.6	2.898
2899	25.48509754	51.45432093	14.6	2.899
2900	25.48508949	51.45431642	14.6	2.900
2901	25.48508144	51.45431191	14.6	2.901
2902	25.4850734	51.4543074	14.6	2.902
2903	25.48506535	51.4543029	14.6	2.903
2904	25.4850573	51.45429839	14.6	2.904
2905	25.48504925	51.4542939	14.6	2.905
2906	25.4850412	51.45428941	14.6	2.906
2907	25.48503314	51.45428492	14.6	2.907
2908	25.48502509	51.45428043	14.6	2.908
2909	25.48501704	51.45427593	14.6	2.909
2910	25.48500899	51.45427143	14.6	2.910
2911	25.48500094	51.45426692	14.6	2.911
2912	25.48499289	51.45426242	14.6	2.912
2913	25.48498484	51.45425792	14.6	2.913
2914	25.4849768	51.45425341	14.6	2.914
2915	25.48496875	51.45424891	14.6	2.915
2916	25.4849607	51.4542444	14.6	2.916
2917	25.48495265	51.4542399	14.6	2.917
2918	25.4849446	51.45423539	14.6	2.918
2919	25.48493655	51.4542309	14.6	2.919
2920	25.4849285	51.4542264	14.6	2.920
2921	25.48492045	51.4542219	14.6	2.921
2922	25.4849124	51.45421741	14.6	2.922
2923	25.48490434	51.45421291	14.5	2.923
2924	25.48489629	51.45420842	14.5	2.924
2925	25.48488824	51.45420392	14.5	2.925
2926	25.48488019	51.45419943	14.5	2.926
2927	25.48487214	51.45419493	14.5	2.927
2928	25.48486409	51.45419042	14.5	2.928
2929	25.48485605	51.45418591	14.4	2.929
2930	25.48484801	51.45418139	14.4	2.930
2931	25.48483996	51.45417687	14.4	2.931
2932	25.48483192	51.45417236	14.4	2.932
2933	25.48482387	51.45416786	14.4	2.933
2934	25.48481582	51.45416336	14.3	2.934
2935	25.48480777	51.45415887	14.3	2.935
2936	25.48479971	51.45415437	14.3	2.936
2937	25.48479166	51.45414988	14.2	2.937
2938	25.48478361	51.45414537	14.2	2.938
2939	25.48477557	51.45414086	14.2	2.939
2940	25.48476752	51.45413636	14.2	2.940
2941	25.48475947	51.45413185	14.1	2.941
2942	25.48475143	51.45412733	14.1	2.942
2943	25.4847434	51.4541228	14.1	2.943
2944	25.48473536	51.45411828	14.0	2.944
2945	25.48472732	51.45411375	14.0	2.945
2946	25.48471929	51.45410922	14.0	2.946
2947	25.48471125	51.4541047	13.9	2.947
2948	25.48470321	51.45410017	13.9	2.948
2949	25.48469517	51.45409565	13.9	2.949
2950	25.48468713	51.45409113	13.8	2.950
2951	25.48467909	51.4540866	13.8	2.951
2952	25.48467106	51.45408205	13.8	2.952
2953	25.48466303	51.45407751	13.7	2.953
2954	25.484655	51.45407296	13.7	2.954
2955	25.48464698	51.45406842	13.6	2.955
2956	25.48463895	51.45406386	13.6	2.956
2957	25.48463093	51.45405929	13.5	2.957
2958	25.48462291	51.45405473	13.5	2.958
2959	25.48461489	51.45405016	13.5	2.959
2960	25.48460688	51.45404559	13.4	2.960
2961	25.48459887	51.45404101	13.4	2.961
2962	25.48459086	51.45403642	13.3	2.962
2963	25.48458285	51.45403183	13.3	2.963
2964	25.48457484	51.45402724	13.2	2.964
2965	25.48456684	51.45402263	13.1	2.965
2966	25.48455884	51.45401802	13.1	2.966
2967	25.48455085	51.4540134	13.0	2.967
2968	25.48454285	51.45400879	13.0	2.968
2969	25.48453486	51.45400416	12.9	2.969
2970	25.48452688	51.45399951	12.9	2.970
2971	25.4845189	51.45399486	12.8	2.971
2972	25.48451092	51.45399022	12.8	2.972
2973	25.48450294	51.45398557	12.7	2.973
2974	25.48449497	51.45398091	12.6	2.974
2975	25.48448699	51.45397625	12.6	2.975
2976	25.48447901	51.4539716	12.5	2.976
2977	25.48447104	51.45396694	12.4	2.977
2978	25.48446308	51.45396225	12.4	2.978
2979	25.48445512	51.45395755	12.3	2.979
2980	25.48444716	51.45395286	12.2	2.980
2981	25.4844392	51.45394817	12.2	2.981
2982	25.48443125	51.45394346	12.1	2.982
2983	25.4844233	51.45393875	12.0	2.983
2984	25.48441535	51.45393404	12.0	2.984
2985	25.4844074	51.45392933	11.9	2.985
2986	25.48439947	51.45392458	11.8	2.986
2987	25.48439155	51.45391981	11.7	2.987
2988	25.48438362	51.45391505	11.7	2.988
2989	25.4843757	51.45391029	11.6	2.989
2990	25.48436778	51.45390551	11.5	2.990
2991	25.48435986	51.45390073	11.4	2.991
2992	25.48435195	51.45389595	11.4	2.992
2993	25.48434403	51.45389117	11.3	2.993
2994	25.48433614	51.45388635	11.2	2.994
2995	25.48432824	51.45388153	11.1	2.995
2996	25.48432034	51.45387671	11.1	2.996
2997	25.48431246	51.45387187	11.0	2.997
2998	25.4843046	51.45386699	10.9	2.998
2999	25.48429673	51.4538621	10.8	2.999
3000	25.48428887	51.45385721	10.8	3.000
3001	25.48428105	51.45385225	10.7	3.001
3002	25.48427327	51.45384721	10.6	3.002
3003	25.48426548	51.45384218	10.5	3.003
3004	25.4842577	51.45383715	10.5	3.004
3005	25.48424998	51.45383199	10.4	3.005
3006	25.48424227	51.45382682	10.3	3.006
3007	25.48423456	51.45382165	10.2	3.007
3008	25.48422688	51.45381642	10.2	3.008
3009	25.48421927	51.45381107	10.1	3.009
3010	25.48421166	51.45380572	10.0	3.010
3011	25.48420405	51.45380037	10.0	3.011
3012	25.48419656	51.45379481	9.9	3.012
3013	25.4841891	51.45378922	9.8	3.013
3014	25.48418164	51.45378362	9.7	3.014
3015	25.48417424	51.45377793	9.7	3.015
3016	25.48416694	51.45377208	9.6	3.016
3017	25.48415964	51.45376622	9.5	3.017
3018	25.48415234	51.45376037	9.5	3.018
3019	25.48414521	51.45375428	9.4	3.019
3020	25.48413808	51.45374818	9.4	3.020
3021	25.48413095	51.45374208	9.4	3.021
3022	25.48412393	51.45373583	9.3	3.022
3023	25.48411698	51.45372947	9.3	3.023
3024	25.48411004	51.45372312	9.2	3.024
3025	25.48410315	51.45371669	9.2	3.025
3026	25.48409643	51.45371006	9.2	3.026
3027	25.48408971	51.45370342	9.2	3.027
3028	25.48408299	51.45369678	9.1	3.028
3029	25.48407658	51.45368978	9.1	3.029
3030	25.48407019	51.45368275	9.1	3.030
3031	25.4840638	51.45367572	9.1	3.031
3032	25.48405756	51.45366854	9.0	3.032
3033	25.48405141	51.45366127	9.0	3.033
3034	25.48404525	51.45365399	9.0	3.034
3035	25.48403924	51.45364658	9.0	3.035
3036	25.48403347	51.45363893	9.0	3.036
3037	25.4840277	51.45363128	9.0	3.037
3038	25.48402198	51.45362359	9.0	3.038
3039	25.48401656	51.45361564	9.0	3.039
3040	25.48401114	51.45360768	9.0	3.040
3041	25.48400572	51.45359973	9.1	3.041
3042	25.48400061	51.45359153	9.1	3.042
3043	25.48399553	51.45358332	9.1	3.043
3044	25.48399044	51.4535751	9.2	3.044
3045	25.48398569	51.45356665	9.2	3.045
3046	25.48398104	51.45355812	9.3	3.046
3047	25.4839764	51.45354959	9.3	3.047
3048	25.483972	51.45354091	9.3	3.048
3049	25.48396776	51.45353213	9.4	3.049
3050	25.48396351	51.45352335	9.4	3.050
3051	25.48395953	51.45351444	9.4	3.051
3052	25.48395579	51.45350538	9.5	3.052
3053	25.48395206	51.45349633	9.5	3.053
3054	25.48394848	51.4534872	9.5	3.054
3055	25.48394515	51.45347796	9.6	3.055
3056	25.48394182	51.45346871	9.6	3.056
3057	25.48393862	51.45345942	9.6	3.057
3058	25.48393568	51.45345001	9.7	3.058
3059	25.48393274	51.45344061	9.7	3.059
3060	25.48392992	51.45343116	9.7	3.060
3061	25.48392747	51.45342159	9.8	3.061
3062	25.48392502	51.45341202	9.8	3.062
3063	25.48392265	51.45340243	9.8	3.063
3064	25.48392065	51.45339273	9.9	3.064
3065	25.48391864	51.45338303	9.9	3.065
3066	25.4839167	51.45337332	9.9	3.066
3067	25.48391519	51.45336352	10.0	3.067
3068	25.48391368	51.45335371	10.0	3.068
3069	25.48391222	51.4533439	10.0	3.069
3070	25.48391117	51.45333402	10.1	3.070
3071	25.48391012	51.45332414	10.2	3.071
3072	25.48390911	51.45331426	10.2	3.072
3073	25.48390852	51.45330434	10.3	3.073
3074	25.48390793	51.45329441	10.3	3.074
3075	25.48390738	51.45328449	10.4	3.075
3076	25.48390731	51.45327454	10.5	3.076
3077	25.48390724	51.4532646	10.5	3.077
